시간,부하(kW),ESS,,풍력 #1,,풍력 #2,,풍력 #3,,풍력 #4,,"수평면일사량
(w/m2)","경사면일사량
(w/m2)","태양광 #1
유효전력(kW)","태양광 #2
유효전력(kW)","태양광 #3
유효전력(kW)","태양광 #4
유효전력(kW)","디젤 #1
유효전력(kW)","디젤 #2
유효전력(kW)","디젤 #3
유효전력(kW)"
,,SOC(%),유효전력(kW),풍속(m/s),유효전력(kW),풍속(m/s),유효전력(kW),풍속(m/s),유효전력(kW),풍속(m/s),유효전력(kW),,,,,,,,,
201605271945 ,123.102,30.3,27.663,0,12.287,0.001,-0.229,0.001,-0.291,0.001,-0.23,0,0,0,0,0,0,0,83.902,0
201605272000 ,124.849,29.9,29.982,0.001,13.685,0.001,-0.225,0.001,-0.288,0.001,-0.23,0,0,0,0,0,0,0,81.925,0
201605272015 ,133.537,29.5,47.474,0.001,4.459,0.001,-0.23,0,-0.288,0.001,-0.231,0,0,0,0,0,0,0,82.353,0
201605272030 ,133.798,29.1,34.929,2.195,13.605,0.001,-0.229,2.024,-0.287,2.051,-0.229,0,0,0,0,0,0,0,86.009,0
201605272045 ,140.614,28.7,34.99,2.422,20.516,2.332,-0.228,2.279,-0.283,2.558,-0.23,0,0,0,0,0,0,0,85.849,0
201605272100 ,133.072,28.3,27.512,2.647,20.735,2.484,-0.227,2.718,-0.286,2.648,-0.23,0,0,0,0,0,0,0,85.568,0
201605272115 ,131.769,27.9,36.936,0.001,10.007,1.681,-0.227,1.8,-0.287,1.981,-0.228,0,0,0,0,0,0,0,85.568,0
201605272130 ,129.104,27.5,43.467,1.671,-0.02,1.479,-0.224,1.758,-0.283,1.799,-0.232,0,0,0,0,0,0,0,86.396,0
201605272145 ,126.427,27.2,41.37,0.001,-0.02,0,-0.226,0,-0.284,0.001,-0.23,0,0,0,0,0,0,0,85.817,0
201605272200 ,127.505,26.8,44.41,2.631,-0.061,2.645,-0.227,2.565,-0.283,2.564,-0.23,0,0,0,0,0,0,0,83.896,0
201605272215 ,135.672,26.4,48.833,1.689,0.617,1.597,-0.227,1.69,-0.284,1.7,-0.228,0,0,0,0,0,0,0,86.961,0
